f0	f1	f2	f3	f6	f7	f8	f9	f10	f11	f12	label	index	raw	global	local	R	G	L	date	local_A	FAC1_1	FAC2_1	FAC3_1	FAC4_1
29.00	23.00	25.24	4	2	67	22.0000	19.30	20.80	13.3	76.0	289.2	1416	289.20000	289.20000	289.20000	1	1	1	17-Jul-2020	289.20000	1.72108	-.18498	-1.96517	-.09601
27.00	22.00	23.54	4	2	64	22.0000	19.80	21.00	2.7	34.0	269.6	1417	269.60000	269.60000	269.60000	1	1	1	18-Jul-2020	269.60000	1.30215	.01084	-.50711	.11269
32.00	20.00	26.06	16	2	55	21.0000	13.00	17.85	.0	.0	283.9	1418	283.90000	283.90000	283.90000	1	1	1	19-Jul-2020	283.90000	.87422	.01485	1.15816	-.01204
34.00	24.00	29.07	16	2	77	22.0000	17.80	19.87	.5	15.0	295.4	1419	295.40000	295.40000	295.40000	1	1	1	20-Jul-2020	295.40000	1.12619	.20358	.98654	-.06957
34.00	22.00	28.59	16	2	66	22.0000	15.40	18.81	.0	.0	301.0	1420	301.00000	301.00000	301.00000	1	1	1	21-Jul-2020	301.00000	.99975	.13489	1.25357	-.05238
32.00	22.00	27.06	16	2	85	22.0000	14.40	17.90	.0	.0	308.3	1421	308.30000	308.30000	308.30000	1	1	1	22-Jul-2020	308.30000	.92984	.31249	1.16572	-.04171
32.00	22.00	28.35	16	2	67	21.0000	16.90	18.60	.0	.0	311.8	1422	311.80000	311.80000	311.80000	1	1	1	23-Jul-2020	311.80000	.95056	.13730	1.20627	-.00350
37.00	24.00	30.91	18	2	60	22.0000	13.60	16.83	.0	.0	315.3	1423	315.30000	315.30000	315.30000	1	1	1	24-Jul-2020	315.30000	1.04557	.07408	1.49530	-.18611
33.00	24.00	29.86	4	2	70	21.0000	13.80	17.98	1.1	5.0	305.4	1424	305.40000	305.40000	305.40000	1	1	1	25-Jul-2020	305.40000	1.31140	.16026	.29602	-.09753
25.00	21.00	22.05	6	1	47	21.0000	16.60	19.30	8.0	56.0	282.8	1425	282.80000	282.80000	282.80000	1	1	1	26-Jul-2020	282.80000	1.34669	-.78608	-1.15182	.06043
24.00	21.00	22.68	6	2	81	22.0000	19.90	21.03	4.9	34.0	281.5	1426	281.50000	281.50000	281.50000	1	1	1	27-Jul-2020	281.50000	1.21389	.14196	-.64417	.14917
28.00	22.00	23.91	4	3	109	23.0000	20.00	21.51	2.4	24.0	286.4	1427	286.40000	286.40000	286.40000	1	1	1	28-Jul-2020	286.40000	1.27237	.98131	-.40810	.08077
31.00	24.00	26.82	16	2	79	25.0000	20.90	23.10	.0	.0	293.6	1428	293.60000	293.60000	293.60000	1	1	1	29-Jul-2020	293.60000	1.05339	.28362	1.22488	.08921
34.00	25.00	29.76	4	3	113	25.0000	19.90	22.95	.8	20.0	.0	1429		276.40000	294.62529	1	1	1	30-Jul-2020	294.62529	1.50232	1.07528	.02846	-.06712
34.00	24.00	26.41	15	2	64	25.0000	21.10	22.65	12.6	112.0	295.6	1430	295.60000	295.60000	295.60000	1	1	1	31-Jul-2020	295.60000	1.80705	-.28742	-1.63137	-.23555
30.00	25.00	25.66	17	2	55	24.0000	18.00	21.19	.6	9.0	277.0	1431	277.00000	277.00000	277.00000	1	1	1	01-Aug-2020	277.00000	1.03161	.00738	1.08469	.03465
33.00	22.00	27.60	6	1	46	22.4000	20.00	20.99	2.4	22.0	291.3	1432	291.30000	291.30000	291.30000	1	1	1	02-Aug-2020	291.30000	1.37257	-.61777	.10863	.04512
33.00	24.00	30.09	16	1	46	23.0000	14.00	19.19	.0	.0	303.5	1433	303.50000	303.50000	303.50000	1	1	1	03-Aug-2020	303.50000	1.07233	-.55122	1.38296	-.06313
37.00	26.00	30.92	16	1	43	25.9000	14.80	20.63	.0	.0	312.2	1434	312.20000	312.20000	312.20000	1	1	1	04-Aug-2020	312.20000	1.23599	-.55655	1.52038	-.12893
30.00	23.00	25.37	3	2	55	24.2000	20.00	22.33	5.2	43.0	297.3	1435	297.30000	297.30000	297.30000	1	1	1	05-Aug-2020	297.30000	1.54037	-.10787	-.79262	.02444
31.00	23.00	28.08	6	1	50	25.0000	21.00	23.13	1.1	18.0	298.2	1436	298.20000	298.20000	298.20000	1	1	1	06-Aug-2020	298.20000	1.38947	-.53887	.28444	.09456
33.00	22.00	27.60	16	1	40	24.0000	18.30	20.64	.3	4.0	295.8	1437	295.80000	295.80000	295.80000	1	1	1	07-Aug-2020	295.80000	1.05992	-.61658	1.25402	.04357
31.00	23.00	27.35	16	1	49	22.3000	18.70	20.68	1.5	19.0	292.5	1438	292.50000	292.50000	292.50000	1	1	1	08-Aug-2020	292.50000	1.10308	-.58967	.86003	.03782
33.00	22.00	27.05	4	1	47	23.0000	18.00	20.06	16.8	52.0	300.3	1439	300.30000	300.30000	300.30000	1	1	1	09-Aug-2020	300.30000	1.75722	-.84865	-1.65490	-.13033
32.00	23.00	27.32	16	1	39	23.0000	18.00	20.99	.0	.0	294.4	1440	294.40000	294.40000	294.40000	1	1	1	10-Aug-2020	294.40000	1.02482	-.61622	1.33069	.06694
34.00	25.00	30.03	4	2	71	25.0000	19.00	22.48	.0	.0	298.2	1441	298.20000	298.20000	298.20000	1	1	1	11-Aug-2020	298.20000	1.41853	.22845	.54727	-.00440
31.00	24.00	25.06	2	2	53	25.0000	21.00	22.50	68.7	152.0	283.6	1442	283.60000	283.60000	283.60000	1	1	1	12-Aug-2020	283.60000	3.06004	-1.12857	-7.57757	-.56808
32.00	23.00	27.44	17	1	30	25.0000	22.70	23.55	.6	8.0	288.2	1443	288.20000	288.20000	288.20000	1	1	1	13-Aug-2020	288.20000	1.11372	-.71555	1.25808	.12840
34.00	26.00	30.16	4	2	62	26.0000	21.00	24.05	.5	11.0	.0	1444		277.70000	292.30362	1	1	1	14-Aug-2020	292.30362	1.52996	.11743	.36520	.00289
31.00	22.00	25.38	6	2	52	26.0000	21.40	22.67	1.0	14.0	280.1	1445	280.10000	280.10000	280.10000	1	1	1	15-Aug-2020	280.10000	1.31031	-.01053	.24219	.11041
25.00	21.00	25.16	6	2	58	23.0000	21.10	22.30	2.0	12.0	283.0	1446	283.00000	283.00000	283.00000	1	1	1	16-Aug-2020	283.00000	1.15958	.01874	.04801	.20310
27.00	24.00	25.30	4	2	61	24.0000	21.60	23.46	1.4	18.0	289.8	1447	289.80000	289.80000	289.80000	1	1	1	17-Aug-2020	289.80000	1.32903	.05565	-.05712	.15728
26.00	22.00	22.92	6	2	57	24.0000	17.00	19.45	16.8	57.0	279.3	1448	279.30000	279.30000	279.30000	1	1	1	18-Aug-2020	279.30000	1.56067	-.28097	-1.86631	-.06475
26.00	19.00	22.85	16	1	26	21.0000	17.00	19.32	.2	3.0	286.3	1449	286.30000	286.30000	286.30000	1	1	1	19-Aug-2020	286.30000	.77271	-.78001	1.03887	.20547
26.00	17.00	22.25	6	1	35	20.0000	15.90	17.95	.2	13.0	283.2	1450	283.20000	283.20000	283.20000	1	1	1	20-Aug-2020	283.20000	.96063	-.71330	.14801	.19830
28.00	17.00	23.49	18	1	46	19.0000	15.80	17.15	.0	.0	288.8	1451	288.80000	288.80000	288.80000	1	1	1	21-Aug-2020	288.80000	.66078	-.59186	1.20746	.15753
28.00	19.00	23.83	16	2	62	19.0000	16.50	17.48	.0	.0	280.4	1452	280.40000	280.40000	280.40000	1	1	1	22-Aug-2020	280.40000	.73251	.06685	1.01884	.12043
28.00	21.00	23.95	1	2	77	22.3000	17.70	20.00	44.0	141.0	285.7	1453	285.70000	285.70000	285.70000	1	1	1	23-Aug-2020	285.70000	2.46983	-.60779	-5.71151	-.38841
33.00	20.00	25.77	17	1	35	21.0000	16.10	19.43	.0	1.0	290.8	1454	290.80000	290.80000	290.80000	1	1	1	24-Aug-2020	290.80000	.90363	-.67366	1.32161	.06676
34.00	22.00	27.86	17	2	54	23.5000	18.00	21.66	.1	7.0	298.5	1455	298.50000	298.50000	298.50000	1	1	1	25-Aug-2020	298.50000	1.05942	.01297	1.22492	.00617
28.00	22.00	25.68	16	2	94	24.0000	19.90	21.94	.0	.0	295.7	1456	295.70000	295.70000	295.70000	1	1	1	26-Aug-2020	295.70000	.92632	.41490	1.09884	.13149
32.00	19.00	25.67	16	2	84	23.0000	17.00	19.85	2.9	56.0	297.5	1457	297.50000	297.50000	297.50000	1	1	1	27-Aug-2020	297.50000	1.19475	.13465	-.03525	-.07144
30.00	22.00	26.45	16	1	44	21.5000	16.20	20.00	.0	.0	296.9	1458	296.90000	296.90000	296.90000	1	1	1	28-Aug-2020	296.90000	.93024	-.58112	1.24838	.08323
30.00	23.00	26.64	16	2	72	23.0000	21.20	22.28	1.2	24.0	290.0	1459	290.00000	290.00000	290.00000	1	1	1	29-Aug-2020	290.00000	1.11002	.12829	.68921	.06611
30.00	22.00	25.83	4	2	71	23.0000	19.00	21.73	6.5	47.0	296.2	1460	296.20000	296.20000	296.20000	1	1	1	30-Aug-2020	296.20000	1.51891	.01367	-.93115	-.00671
26.00	18.00	21.63	17	1	36	20.0000	16.60	18.16	1.7	12.0	289.1	1461	289.10000	289.10000	289.10000	1	1	1	31-Aug-2020	289.10000	.74882	-.73353	.78191	.18268
33.00	20.00	24.43	16	1	33	19.2000	11.00	14.76	2.0	17.0	297.8	1462	297.80000	297.80000	297.80000	1	1	1	01-Sep-2020	297.80000	.92302	-.77891	.77675	-.07529
29.00	19.00	22.99	16	1	33	14.0000	7.20	10.49	1.0	9.0	292.7	1463	292.70000	292.70000	292.70000	1	1	1	02-Sep-2020	292.70000	.64802	-.78882	.82652	-.05128
28.00	16.00	20.89	16	1	21	17.0000	8.00	12.28	.4	7.0	296.9	1464	296.90000	296.90000	296.90000	1	1	1	03-Sep-2020	296.90000	.60028	-.88102	.86658	.04164
30.00	17.00	23.40	4	1	45	17.0000	9.00	12.58	.6	4.0	299.9	1465	299.90000	299.90000	299.90000	1	1	1	04-Sep-2020	299.90000	.93449	-.61836	.15949	.01039
30.00	19.00	24.23	16	2	60	20.0000	12.20	16.30	.0	.0	297.1	1466	297.10000	297.10000	297.10000	1	1	1	05-Sep-2020	297.10000	.76567	.04974	1.06201	.01643
30.00	20.00	24.84	4	2	99	21.0000	16.00	18.73	2.1	37.0	307.4	1467	307.40000	307.40000	307.40000	1	1	1	06-Sep-2020	307.40000	1.28679	.34183	-.52729	-.00623
31.00	21.00	24.85	16	1	37	17.0000	14.00	15.83	1.3	19.0	312.5	1468	312.50000	312.50000	312.50000	1	1	1	07-Sep-2020	312.50000	.89778	-.74333	.76717	-.00080
31.00	19.00	24.63	16	1	25	14.0000	10.00	11.85	.1	3.0	314.2	1469	314.20000	314.20000	314.20000	1	1	1	08-Sep-2020	314.20000	.68294	-.83209	1.07487	-.02159
31.00	18.00	24.32	16	1	28	15.0000	9.00	11.81	.0	.0	317.7	1470	317.70000	317.70000	317.70000	1	1	1	09-Sep-2020	317.70000	.65879	-.79168	1.11861	-.02194
26.00	18.00	21.35	6	1	24	17.0000	10.40	14.83	1.2	8.0	308.2	1471	308.20000	308.20000	308.20000	1	1	1	10-Sep-2020	308.20000	.87592	-.84112	.12883	.11476
26.00	19.00	22.25	16	1	19	17.6000	12.50	14.48	1.5	8.0	306.6	1472	306.60000	306.60000	306.60000	1	1	1	11-Sep-2020	306.60000	.69932	-.90540	.80523	.09606
26.00	18.00	21.20	16	1	22	18.0000	15.00	16.61	.8	17.0	291.2	1473	291.20000	291.20000	291.20000	1	1	1	12-Sep-2020	291.20000	.72893	-.88343	.69126	.16072
27.00	19.00	23.35	16	1	40	18.2000	15.00	17.07	2.3	24.0	305.2	1474	305.20000	305.20000	305.20000	1	1	1	13-Sep-2020	305.20000	.85131	-.73807	.50016	.09050
25.00	19.00	22.32	3	2	58	19.3000	16.90	18.53	5.1	56.0	306.0	1475	306.00000	306.00000	306.00000	1	1	1	14-Sep-2020	306.00000	1.29454	-.15424	-1.24137	.07369
23.00	17.00	18.73	6	1	49	19.0000	2.70	14.55	12.0	47.0	291.1	1476	291.10000	291.10000	291.10000	1	1	1	15-Sep-2020	291.10000	1.12661	-.82337	-1.48897	-.06803
26.00	15.00	21.97	18	1	21	4.0000	1.00	2.72	.0	.0	300.2	1477	300.20000	300.20000	300.20000	1	1	1	16-Sep-2020	300.20000	.19113	-.94629	.97862	-.06026
27.00	13.00	19.58	18	1	22	10.0000	3.00	6.45	.0	.0	307.0	1478	307.00000	307.00000	307.00000	1	1	1	17-Sep-2020	307.00000	.26548	-.90270	.99471	.01236
28.00	12.00	19.83	18	1	32	11.0000	.90	6.85	.0	.0	308.4	1479	308.40000	308.40000	308.40000	1	1	1	18-Sep-2020	308.40000	.28277	-.80006	.99930	-.02301
29.00	14.00	21.23	18	1	40	13.2000	5.00	9.36	.0	.0	303.7	1480	303.70000	303.70000	303.70000	1	1	1	19-Sep-2020	303.70000	.41300	-.70134	1.08042	-.00221
26.00	15.00	20.75	16	1	34	14.2000	4.00	9.56	.0	.0	309.1	1481	309.10000	309.10000	309.10000	1	1	1	20-Sep-2020	309.10000	.43719	-.75642	.91503	.02019
26.00	16.00	20.84	16	2	63	16.0000	14.00	14.65	.2	6.0	310.9	1482	310.90000	310.90000	310.90000	1	1	1	21-Sep-2020	310.90000	.56070	.03118	.74980	.14381
26.00	16.00	21.25	16	1	46	16.8000	5.00	11.91	6.2	41.0	311.3	1483	311.30000	311.30000	311.30000	1	1	1	22-Sep-2020	311.30000	.80131	-.79684	-.21874	-.08802
18.00	16.00	17.25	2	2	58	16.4000	15.00	15.95	8.2	23.0	284.5	1484	284.50000	284.50000	284.50000	1	1	1	23-Sep-2020	284.50000	.91168	-.13975	-1.26442	.25513
24.00	13.00	18.26	16	1	47	16.3000	13.00	14.85	.0	2.0	288.8	1485	288.80000	288.80000	288.80000	1	1	1	24-Sep-2020	288.80000	.44121	-.61418	.81163	.25495
25.00	14.00	19.07	17	2	58	16.1000	13.00	14.71	.0	.0	290.4	1486	290.40000	290.40000	290.40000	1	1	1	25-Sep-2020	290.40000	.43699	-.00491	.87115	.19695
25.00	14.00	19.55	18	2	75	16.3000	13.00	14.84	.0	.0	293.4	1487	293.40000	293.40000	293.40000	1	1	1	26-Sep-2020	293.40000	.42270	.16012	.92488	.18459
26.00	14.00	19.83	16	2	87	17.0000	13.00	14.75	.0	.0	291.8	1488	291.80000	291.80000	291.80000	1	1	1	27-Sep-2020	291.80000	.49115	.28367	.80238	.16235
25.00	14.00	20.44	3	3	108	18.2000	13.00	16.20	16.6	59.0	291.5	1489	291.50000	291.50000	291.50000	1	1	1	28-Sep-2020	291.50000	1.30534	.67130	-2.42335	-.04439
19.00	9.00	14.38	6	1	26	13.0000	7.00	10.87	.4	4.0	274.9	1490	274.90000	274.90000	274.90000	1	1	1	29-Sep-2020	274.90000	.38239	-.85201	-.12875	.30850
20.00	13.00	17.53	6	1	33	13.1000	4.00	10.02	6.2	16.0	278.2	1491	278.20000	278.20000	278.20000	1	1	1	30-Sep-2020	278.20000	.64011	-.87813	-.68011	.11224
20.00	14.00	16.14	17	2	61	14.0000	-3.10	8.73	.0	.0	248.2	1492	248.20000	248.20000	248.20000	1	1	1	01-Oct-2020	248.20000	.20397	-.01532	.68606	.02402
21.00	8.00	14.40	18	1	30	7.2000	-4.00	2.51	.0	.0	243.5	1493	243.50000	243.50000	243.50000	1	1	1	02-Oct-2020	243.50000	-.07794	-.86529	.69994	.06849
22.00	9.00	16.03	16	1	40	8.8000	-9.00	.18	.0	.0	241.1	1494	241.10000	241.10000	241.10000	1	1	1	03-Oct-2020	241.10000	.00973	-.76461	.60585	-.07621
18.00	8.00	14.41	18	1	27	-.5000	-8.00	-4.01	.0	.0	242.3	1495	242.30000	242.30000	242.30000	1	1	1	04-Oct-2020	242.30000	-.30914	-.94994	.56509	.01516
19.00	6.00	12.15	18	1	23	4.3000	-7.00	-.38	.0	.0	247.6	1496	247.60000	247.60000	247.60000	1	1	1	05-Oct-2020	247.60000	-.24991	-.95989	.58072	.08196
21.00	10.00	14.39	16	2	51	8.1000	-1.00	5.02	.0	.0	255.7	1497	255.70000	255.70000	255.70000	1	1	1	06-Oct-2020	255.70000	.02744	-.14726	.51733	.08652
22.00	9.00	13.52	17	2	80	10.0000	6.00	7.93	.0	.0	266.8	1498	266.80000	266.80000	266.80000	1	1	1	07-Oct-2020	266.80000	.05004	.15122	.56806	.19640
18.00	11.00	14.98	16	3	110	11.0000	5.00	9.29	.0	.0	285.0	1499	285.00000	285.00000	285.00000	1	1	1	08-Oct-2020	285.00000	.07857	.94563	.38657	.17701
21.00	10.00	14.98	17	3	140	12.0000	9.00	10.43	.0	.0	291.5	1500	291.50000	291.50000	291.50000	1	1	1	09-Oct-2020	291.50000	.10855	1.24756	.46822	.19614
23.00	12.00	17.16	16	4	181	13.0000	11.00	11.83	.0	.0	287.3	1501	287.30000	287.30000	287.30000	1	1	1	10-Oct-2020	287.30000	.23817	2.15903	.38918	.12765
19.00	7.00	13.04	16	2	72	9.0000	-5.00	.78	.0	.0	291.6	1502	291.60000	291.60000	291.60000	1	1	1	11-Oct-2020	291.60000	-.11873	.03945	.38218	.03482
18.00	6.00	11.57	18	1	28	4.1000	-6.00	-.33	.0	.0	297.3	1503	297.30000	297.30000	297.30000	1	1	1	12-Oct-2020	297.30000	-.27651	-.91352	.54710	.11340
21.00	7.00	14.96	16	1	41	3.4000	-9.60	-6.20	.0	.0	297.4	1504	297.40000	297.40000	297.40000	1	1	1	13-Oct-2020	297.40000	-.20581	-.79969	.47764	-.09491
13.00	5.00	8.32	17	1	32	2.0000	-9.00	-2.23	.0	.0	294.2	1505	294.20000	294.20000	294.20000	1	1	1	14-Oct-2020	294.20000	-.45074	-.89781	.30190	.17224
18.00	8.00	13.52	16	2	79	10.0000	-3.00	5.35	.0	.0	294.3	1506	294.30000	294.30000	294.30000	1	1	1	15-Oct-2020	294.30000	-.04164	.12597	.40551	.11154
19.00	4.00	12.40	16	1	37	1.5000	-9.00	-4.18	.0	.0	295.7	1507	295.70000	295.70000	295.70000	1	1	1	16-Oct-2020	295.70000	-.32396	-.84564	.37069	.03702
22.00	7.00	12.59	18	1	45	3.0000	-6.00	.00	.0	.0	294.5	1508	294.50000	294.50000	294.50000	1	1	1	17-Oct-2020	294.50000	-.19981	-.74408	.61654	.04815
21.00	5.00	12.20	18	2	56	5.0000	-2.00	2.25	.0	.0	300.1	1509	300.10000	300.10000	300.10000	1	1	1	18-Oct-2020	300.10000	-.20854	-.12755	.51535	.12380
21.00	7.00	12.92	16	2	82	6.9000	-3.00	3.37	.0	.0	300.1	1510	300.10000	300.10000	300.10000	1	1	1	19-Oct-2020	300.10000	-.08907	.14050	.40178	.08175
17.00	8.00	13.08	16	4	157	10.0000	-8.50	4.85	.0	.0	295.3	1511	295.30000	295.30000	295.30000	1	1	1	20-Oct-2020	295.30000	-.11241	1.87384	.14433	-.02144
16.00	3.00	9.14	18	3	121	-.6000	-14.00	-6.83	.0	.0	295.0	1512	295.00000	295.00000	295.00000	1	1	1	21-Oct-2020	295.00000	-.58371	.93752	.11973	-.04528
15.00	3.00	10.27	18	2	57	-4.0000	-15.00	-10.00	.0	.0	295.1	1513	295.10000	295.10000	295.10000	1	1	1	22-Oct-2020	295.10000	-.64123	-.20573	.22897	-.03408
18.00	3.00	9.64	18	1	32	.1000	-8.00	-4.02	.0	.0	291.6	1514	291.60000	291.60000	291.60000	1	1	1	23-Oct-2020	291.60000	-.45644	-.90540	.43022	.11237
20.00	7.00	11.57	16	2	61	3.0000	-5.00	-.32	.0	.0	288.9	1515	288.90000	288.90000	288.90000	1	1	1	24-Oct-2020	288.90000	-.21904	-.09271	.34519	.06535
19.00	7.00	11.88	16	3	111	7.0000	1.00	4.28	.0	.0	294.1	1516	294.10000	294.10000	294.10000	1	1	1	25-Oct-2020	294.10000	-.13707	.92010	.25397	.14476
21.00	7.00	14.70	16	3	127	6.2000	-14.00	-2.85	.0	.0	296.2	1517	296.20000	296.20000	296.20000	1	1	1	26-Oct-2020	296.20000	-.17513	1.05077	.26518	-.19555
17.00	5.00	9.56	16	1	47	-1.5000	-12.00	-5.89	.0	.0	292.6	1518	292.60000	292.60000	292.60000	1	1	1	27-Oct-2020	292.60000	-.44772	-.76958	.26146	.03922
18.00	5.00	10.16	16	1	45	.5000	-13.00	-4.54	.0	.0	292.5	1519	292.50000	292.50000	292.50000	1	1	1	28-Oct-2020	292.50000	-.37997	-.77547	.31083	.01472
19.00	3.00	8.46	17	2	65	3.0000	-4.00	-.28	.0	.0	291.0	1520	291.00000	291.00000	291.00000	1	1	1	29-Oct-2020	291.00000	-.36816	-.06121	.29436	.16184
17.00	8.00	11.48	17	2	72	6.1000	-1.00	2.66	.0	1.0	294.4	1521	294.40000	294.40000	294.40000	1	1	1	30-Oct-2020	294.40000	-.18810	.02840	.37614	.15746
19.00	6.00	13.26	13	4	154	7.1000	-12.00	-6.44	.0	.0	286.8	1522	286.80000	286.80000	286.80000	1	1	1	31-Oct-2020	286.80000	-.22440	1.80242	-.11552	-.20513
17.00	4.00	11.80	18	2	53	-2.7000	-12.50	-8.99	.0	.0	298.1	1523	298.10000	298.10000	298.10000	1	1	1	01-Nov-2020	298.10000	-.53877	-.23135	.31900	-.04811
12.00	.01	6.36	18	1	45	-7.0000	-20.00	-12.87	.0	.0	304.1	1524	304.10000	304.10000	304.10000	1	1	1	02-Nov-2020	304.10000	-.86105	-.85005	.12634	.02302
14.00	.01	5.00	18	1	33	-4.3000	-14.00	-8.59	.0	.0	301.6	1525	301.60000	301.60000	301.60000	1	1	1	03-Nov-2020	301.60000	-.75608	-.93896	.19786	.13395
15.00	2.00	5.97	18	2	65	-.3000	-7.00	-3.35	.0	.0	300.4	1526	300.40000	300.40000	300.40000	1	1	1	04-Nov-2020	300.40000	-.58885	-.09378	.20224	.18910
15.00	4.00	8.53	16	3	116	3.9000	-2.00	1.03	.0	.0	303.7	1527	303.70000	303.70000	303.70000	1	1	1	05-Nov-2020	303.70000	-.38222	.93577	.05237	.19733
18.00	4.00	11.31	18	3	118	3.7000	-13.00	-5.08	.0	.0	302.3	1528	302.30000	302.30000	302.30000	1	1	1	06-Nov-2020	302.30000	-.42267	.93532	.24192	-.09384
19.00	2.00	12.35	18	2	95	-5.6000	-16.00	-12.28	.0	.0	299.0	1529	299.00000	299.00000	299.00000	1	1	1	07-Nov-2020	299.00000	-.62486	.15605	.24652	-.14469
15.00	1.00	8.31	18	1	41	-5.5000	-13.00	-8.43	.0	.0	304.0	1530	304.00000	304.00000	304.00000	1	1	1	08-Nov-2020	304.00000	-.68999	-.86115	.26020	.09356
16.00	2.00	7.38	18	2	52	-2.2000	-10.00	-5.64	.0	.0	305.5	1531	305.50000	305.50000	305.50000	1	1	1	09-Nov-2020	305.50000	-.60474	-.23302	.23271	.10849
18.00	2.00	7.53	18	2	68	-.3000	-7.00	-3.15	.0	.0	302.8	1532	302.80000	302.80000	302.80000	1	1	1	10-Nov-2020	302.80000	-.51813	-.05866	.27553	.13594
14.00	4.00	7.69	16	3	141	3.3000	-1.50	1.30	.0	.0	298.3	1533	298.30000	298.30000	298.30000	1	1	1	11-Nov-2020	298.30000	-.42090	1.17539	-.01293	.22428
20.00	4.00	10.73	16	3	124	3.2000	-8.20	-4.50	.0	.0	302.2	1534	302.20000	302.20000	302.20000	1	1	1	12-Nov-2020	302.20000	-.35594	1.00031	.12815	-.04100
16.00	4.00	9.52	16	1	48	4.7000	-5.00	-.92	.0	.0	299.9	1535	299.90000	299.90000	299.90000	1	1	1	13-Nov-2020	299.90000	-.32999	-.72134	.29951	.17740
12.00	4.00	7.69	16	2	74	5.4000	1.00	3.35	.0	.0	292.5	1536	292.50000	292.50000	292.50000	1	1	1	14-Nov-2020	292.50000	-.36925	.03928	.13038	.34278
16.00	5.00	7.36	16	3	107	4.3000	.00	2.53	.0	.0	303.3	1537	303.30000	303.30000	303.30000	1	1	1	15-Nov-2020	303.30000	-.34176	.85687	.08647	.23450
13.00	8.00	10.30	6	3	133	7.5000	1.60	4.22	.2	1.0	298.3	1538	298.30000	298.30000	298.30000	1	1	1	16-Nov-2020	298.30000	-.00881	1.13663	-.58518	.23570
10.00	8.00	10.03	6	3	140	9.5000	7.00	8.15	6.1	13.0	288.8	1539	288.80000	288.80000	288.80000	1	1	1	17-Nov-2020	288.80000	.16264	1.12281	-1.27438	.32370
11.00	4.00	7.94	2	2	63	10.6000	-2.00	4.63	17.0	24.0	283.1	1540	283.10000	283.10000	283.10000	1	1	1	18-Nov-2020	283.10000	.37874	-.28171	-2.47948	.18007
9.00	-2.00	4.53	16	1	16	.3000	-9.30	-5.02	.0	.0	288.6	1541	288.60000	288.60000	288.60000	1	1	1	19-Nov-2020	288.60000	-.71384	-1.08067	.01932	.30820
8.00	-1.00	3.45	10	1	21	-2.0000	-9.70	-6.13	.3	2.0	289.5	1542	289.50000	289.50000	289.50000	1	1	1	20-Nov-2020	289.50000	-.63143	-1.04524	-.48612	.31925
2.00	-2.00	1.25	11	1	49	1.4000	-11.40	-3.32	4.0	7.0	277.4	1543	277.40000	277.40000	277.40000	1	1	1	21-Nov-2020	277.40000	-.64206	-.81952	-.94014	.38264
3.00	-5.00	.70	18	1	16	-13.6000	-16.00	-14.53	.0	.0	289.7	1544	289.70000	289.70000	289.70000	1	1	1	22-Nov-2020	289.70000	-1.26488	-1.18154	-.19124	.32497
6.00	-3.00	.93	16	1	31	-5.1000	-16.00	-11.03	.0	.0	290.4	1545	290.40000	290.40000	290.40000	1	1	1	23-Nov-2020	290.40000	-.98529	-.98325	-.18850	.25901
7.00	-4.00	.80	17	1	48	-4.2000	-12.00	-7.80	.0	.0	290.8	1546	290.80000	290.80000	290.80000	1	1	1	24-Nov-2020	290.80000	-.96029	-.80428	-.11688	.33870
6.00	-4.00	2.55	16	1	50	-4.5000	-13.00	-9.02	.0	.0	288.8	1547	288.80000	288.80000	288.80000	1	1	1	25-Nov-2020	288.80000	-.94670	-.78932	-.18521	.30472
5.00	-4.00	.63	16	1	36	-4.0000	-12.00	-8.54	.0	.0	287.8	1548	287.80000	287.80000	287.80000	1	1	1	26-Nov-2020	287.80000	-.97443	-.92412	-.20767	.35956
5.00	-3.00	1.43	18	1	28	-11.0000	-14.60	-12.76	.0	.0	288.8	1549	288.80000	288.80000	288.80000	1	1	1	27-Nov-2020	288.80000	-1.13622	-1.04421	-.10991	.29373
3.00	-5.00	-2.30	16	1	27	-9.2000	-17.00	-12.60	.0	.0	284.2	1550	284.20000	284.20000	284.20000	1	1	1	28-Nov-2020	284.20000	-1.18718	-1.05053	-.34487	.34541
5.00	-4.00	.70	18	1	33	-9.0000	-17.00	-13.40	.0	.0	291.4	1551	291.40000	291.40000	291.40000	1	1	1	29-Nov-2020	291.40000	-1.14684	-.99182	-.12984	.25915
4.00	-6.00	-1.94	16	1	36	-8.0000	-16.00	-11.93	.0	.0	289.7	1552	289.70000	289.70000	289.70000	1	1	1	30-Nov-2020	289.70000	-1.15980	-.95531	-.33370	.34957
3.00	-4.00	-1.02	16	1	42	-6.3000	-14.00	-10.53	.0	.0	286.7	1553	286.70000	286.70000	286.70000	1	1	1	01-Dec-2020	286.70000	-1.08822	-.88520	-.30185	.36327
3.00	-4.00	-1.23	17	1	36	-10.4000	-16.10	-14.01	.0	.0	286.2	1554	286.20000	286.20000	286.20000	1	1	1	02-Dec-2020	286.20000	-1.21141	-.97223	-.27692	.31772
4.00	-4.00	.38	18	1	21	-13.0000	-17.00	-15.52	.0	.0	285.3	1555	285.30000	285.30000	285.30000	1	1	1	03-Dec-2020	285.30000	-1.24424	-1.13199	-.17451	.27493
